Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-06-15,6.6,6.6,6.5,6.6,1609
2023-06-16,6.5,6.58,6.42,6.56,7229
2023-06-19,6.58,6.6,6.46,6.46,17383
2023-06-20,6.54,6.54,6.42,6.44,18106
2023-06-21,6.48,6.48,6.42,6.42,2682
2023-06-22,6.5,6.5,6.38,6.38,5302
2023-06-23,6.46,6.46,6.38,6.38,3248
2023-06-26,6.4,6.42,6.38,6.42,3001
2023-06-27,6.44,6.44,6.36,6.4,11996
2023-06-28,6.4,6.42,6.36,6.4,9803
2023-06-29,6.38,6.46,6.36,6.46,2726
2023-06-30,6.4,6.5,6.4,6.4,3294
2023-07-03,6.5,6.94,6.5,6.9,29875
2023-07-04,6.88,6.9,6.76,6.9,11310
2023-07-05,6.9,6.9,6.7,6.72,6437
2023-07-06,6.72,6.84,6.7,6.72,33318
2023-07-07,6.74,6.88,6.74,6.86,2286
2023-07-10,6.88,7.3,6.88,7.28,19949
2023-07-11,7.28,7.36,7.08,7.3,35806
2023-07-12,7.38,7.5,7.38,7.5,21808
2023-07-13,7.5,7.5,7.06,7.48,11353
2023-07-14,7.48,7.48,7.2,7.4,9932
2023-07-17,7.5,7.8,7.48,7.6,56778
2023-07-18,7.6,8.04,7.58,8.02,96447
2023-07-19,8.02,8.28,8,8.2,48205
2023-07-20,8.4,8.7,8.1,8.4,52966
2023-07-21,8.4,8.4,8.04,8.34,22251
2023-07-24,8.34,8.46,8.2,8.4,21993
2023-07-25,8.2,8.4,8.18,8.26,14855
2023-07-26,8.3,8.3,8.16,8.28,9895
2023-07-27,8.2,8.2,8,8.1,15095
2023-07-28,8.04,8.1,7.98,7.98,10187
2023-07-31,8.08,8.76,7.98,8.18,83824
2023-08-01,8.2,8.24,8.02,8.06,8222
2023-08-02,8.06,8.16,7.96,7.96,8732
2023-08-03,7.84,8.1,7.72,7.92,6275
2023-08-04,8,8.1,7.82,7.88,2677
2023-08-07,8,8,7.8,7.96,1899
2023-08-08,7.94,8,7.8,7.88,5509
2023-08-09,7.98,8,7.84,7.94,5055
2023-08-10,7.94,8,7.78,7.86,7811
2023-08-11,7.86,7.86,7.8,7.84,239
2023-08-14,7.82,7.98,7.82,7.98,638
2023-08-16,7.96,7.96,7.82,7.94,587
2023-08-17,7.88,7.94,7.86,7.9,1360
2023-08-18,7.98,7.98,7.78,7.88,3327
2023-08-21,7.88,8,7.78,7.96,2730
2023-08-22,7.98,7.98,7.74,7.86,3769
2023-08-23,7.74,7.8,7.52,7.74,5823
2023-08-24,7.88,7.88,7.74,7.76,3517
2023-08-25,7.74,7.86,7.54,7.58,12266
2023-08-28,7.68,7.86,7.68,7.86,2721
2023-08-29,7.86,8.2,7.86,8.1,17837
2023-08-30,8.04,8.04,7.84,8,5320
2023-08-31,7.92,8.1,7.9,8.04,2374
2023-09-01,8.12,8.16,7.8,8.1,48367
2023-09-04,8.16,8.16,8,8.08,7267
2023-09-05,8.02,8.14,8,8.12,17238
2023-09-06,8.14,8.34,8,8,37758
2023-09-07,8.24,8.28,7.94,8.04,69304
2023-09-08,8.04,8.04,7.92,8,42682
2023-09-11,8,8.36,7.96,8.08,134600
2023-09-12,8.2,8.26,7.96,8.1,39018
2023-09-13,8.04,8.1,7.96,7.96,20841
2023-09-14,8.02,8.02,7.62,7.9,22125
2023-09-15,7.86,8,7.72,7.9,13682
2023-09-18,8,8,7.82,7.82,6469
2023-09-19,7.96,7.96,7.7,7.7,5673
2023-09-20,7.78,8.02,7.74,7.76,4382
2023-09-21,7.72,7.94,7.66,7.9,3342
2023-09-22,7.98,8,7.74,7.86,5332
2023-09-25,7.86,7.98,7.82,7.94,822
2023-09-26,7.8,7.8,7.58,7.64,15130
2023-09-27,7.6,7.64,7.16,7.2,30337
2023-09-28,7.3,7.3,6.96,6.98,14598
2023-09-29,6.96,7.18,6.96,7.06,48073
2023-10-02,7,7.02,6.94,6.94,10204
2023-10-03,7.06,7.08,6.8,6.92,18338
2023-10-04,6.92,7.02,6.82,7,11628
2023-10-05,7,7,6.9,6.9,7116
2023-10-06,6.96,6.98,6.86,6.96,6401
2023-10-09,6.88,7.16,6.88,7.06,14547
2023-10-10,7.04,7.34,7.04,7.26,5912
2023-10-11,7.24,7.54,7.12,7.26,8704
2023-10-12,7.22,7.48,7.08,7.1,31290
2023-10-13,7.1,7.16,7.04,7.06,48457
2023-10-16,7.06,7.24,7.06,7.22,27960
2023-10-17,7.1,7.24,7.08,7.2,184659
2023-10-18,7.2,7.66,7.2,7.52,27346
2023-10-19,7.5,7.5,7.36,7.5,3055
2023-10-20,7.46,7.5,7.26,7.5,4102
2023-10-23,7.56,7.64,7.44,7.64,5504
2023-10-24,7.62,7.78,7.62,7.62,3577
2023-10-25,7.8,7.8,7.64,7.78,2995
2023-10-26,7.72,7.8,7.7,7.8,6469
2023-10-27,7.8,7.92,7.8,7.8,8877
2023-10-30,7.86,7.86,7.74,7.74,16633
2023-10-31,7.7,7.74,7.66,7.72,9380
2023-11-02,7.84,7.84,7.68,7.68,16052
2023-11-03,7.74,7.74,7.64,7.7,3023
2023-11-06,7.7,7.82,7.7,7.82,6058
2023-11-07,7.7,7.76,7.6,7.6,8508
2023-11-08,7.58,7.74,7.5,7.68,7367
2023-11-09,7.62,7.68,7.6,7.62,2627
2023-11-10,7.56,7.68,7.56,7.56,13287
2023-11-13,7.56,7.68,7.56,7.66,27330
2023-11-14,7.66,7.68,7.6,7.68,63982
2023-11-15,7.68,7.68,7.54,7.68,26529
2023-11-16,7.64,7.64,7.38,7.5,17638
2023-11-17,7.52,7.56,7.42,7.5,4855
2023-11-20,7.5,7.68,7.5,7.68,33075
2023-11-21,7.68,7.68,7.64,7.64,3973
2023-11-22,7.68,7.68,7.58,7.58,7884
2023-11-23,7.58,7.68,7.56,7.68,9695
2023-11-24,7.58,7.6,6.98,7.22,48337
2023-11-27,7.24,7.24,7.02,7.1,7488
2023-11-28,7.02,7.1,6.92,7.08,13511
2023-11-29,6.96,7.18,6.92,6.96,10219
2023-11-30,6.96,7.1,6.96,7,4908
2023-12-01,7,7.18,7,7.16,10711
